book_id,title,original_title,books_count,authors,average_rating,image_url,small_image_url
994,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",All Creatures Great And Small,77,James Herriot,4.31,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
996,"Three to Get Deadly (Stephanie Plum, #3)",Three to Get Deadly,67,Janet Evanovich,4.14,https://images.gr-assets.com/books/1311727539m/6854.jpg,https://images.gr-assets.com/books/1311727539s/6854.jpg
997,The Scarlet Pimpernel,The Scarlet Pimpernel,427,Emmuska Orczy,4.06,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
998,The Monster at the End of this Book,The Monster at the End of This Book,23,"Jon Stone, Michael J. Smollin",4.45,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
999,"Tales of a Fourth Grade Nothing (Fudge, #1)",Tales of a Fourth Grade Nothing,66,Judy Blume,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1000,"Shadow and Bone (Shadow and Bone, #1)",Shadow and Bone,66,Leigh Bardugo,4.05,https://images.gr-assets.com/books/1339533695m/10194157.jpg,https://images.gr-assets.com/books/1339533695s/10194157.jpg
1001,The Dinner,Het diner,114,"Herman Koch, Sam Garrett",3.22,https://images.gr-assets.com/books/1355949630m/15797938.jpg,https://images.gr-assets.com/books/1355949630s/15797938.jpg
1003,Contact,Contact,90,Carl Sagan,4.11,https://images.gr-assets.com/books/1408792653m/61666.jpg,https://images.gr-assets.com/books/1408792653s/61666.jpg
1005,White Teeth,White Teeth,115,Zadie Smith,3.75,https://images.gr-assets.com/books/1374739885m/3711.jpg,https://images.gr-assets.com/books/1374739885s/3711.jpg
1009,The Interestings,The Interestings,34,Meg Wolitzer,3.54,https://images.gr-assets.com/books/1451446889m/15815333.jpg,https://images.gr-assets.com/books/1451446889s/15815333.jpg
1010,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,26,Bill Watterson,4.65,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1011,People of the Book,People of the Book,76,Geraldine Brooks,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1012,The Secret Keeper,The Secret Keeper,89,Kate Morton,4.13,https://images.gr-assets.com/books/1455089196m/13508607.jpg,https://images.gr-assets.com/books/1455089196s/13508607.jpg
1014,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)","So Long, and Thanks for All the Fish",119,Douglas Adams,4.08,https://images.gr-assets.com/books/1369563116m/8698.jpg,https://images.gr-assets.com/books/1369563116s/8698.jpg
1018,"Royal Assassin (Farseer Trilogy, #2)",Royal Assassin,94,Robin Hobb,4.21,https://images.gr-assets.com/books/1387145228m/68487.jpg,https://images.gr-assets.com/books/1387145228s/68487.jpg
1019,Childhood's End,Childhood's End,172,Arthur C. Clarke,4.09,https://images.gr-assets.com/books/1320552628m/414999.jpg,https://images.gr-assets.com/books/1320552628s/414999.jpg
1021,"Animal, Vegetable, Miracle: A Year of Food Life","Animal, Vegetable, Miracle: A Year of Food Life",37,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",4.03,https://images.gr-assets.com/books/1480104279m/25460.jpg,https://images.gr-assets.com/books/1480104279s/25460.jpg
1022,"Heir of Fire (Throne of Glass, #3)",Heir of Fire,46,Sarah J. Maas,4.53,https://images.gr-assets.com/books/1460846511m/20613470.jpg,https://images.gr-assets.com/books/1460846511s/20613470.jpg
1023,"Lord of Chaos (Wheel of Time, #6)",Abc,54,Robert Jordan,4.1,https://images.gr-assets.com/books/1480096417m/35231.jpg,https://images.gr-assets.com/books/1480096417s/35231.jpg
1024,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",The Sweetness at the Bottom of the Pie,85,Alan Bradley,3.81,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1026,"A Breath of Snow and Ashes (Outlander, #6)",A Breath of Snow and Ashes,59,Diana Gabaldon,4.43,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1028,Truly Madly Guilty,Truly Madly Guilty,45,Liane Moriarty,3.55,https://images.gr-assets.com/books/1491249206m/26247008.jpg,https://images.gr-assets.com/books/1491249206s/26247008.jpg
1030,The Art of Fielding,The Art of Fielding,55,Chad Harbach,3.99,https://images.gr-assets.com/books/1327882787m/10996342.jpg,https://images.gr-assets.com/books/1327882787s/10996342.jpg
1033,"The Wide Window (A Series of Unfortunate Events, #3)",The Wide Window,87,"Lemony Snicket, Brett Helquist",3.91,https://images.gr-assets.com/books/1320705923m/438492.jpg,https://images.gr-assets.com/books/1320705923s/438492.jpg
1034,"Grave Peril (The Dresden Files, #3)",Grave Peril,59,Jim Butcher,4.18,https://images.gr-assets.com/books/1266470209m/91476.jpg,https://images.gr-assets.com/books/1266470209s/91476.jpg
1037,The Street Lawyer,The Street Lawyer,119,John Grisham,3.81,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1038,"Roll of Thunder, Hear My Cry (Logans, #4)","Roll of Thunder, Hear My Cry",78,Mildred D. Taylor,3.79,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1039,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",Pride and Prejudice and Zombies,92,"Seth Grahame-Smith, Jane Austen",3.28,https://images.gr-assets.com/books/1320449653m/5899779.jpg,https://images.gr-assets.com/books/1320449653s/5899779.jpg
1040,Let's Explore Diabetes with Owls,Lets Explore Diabetes with Owls,32,David Sedaris,3.8,https://images.gr-assets.com/books/1359704028m/15790837.jpg,https://images.gr-assets.com/books/1359704028s/15790837.jpg
1042,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Dirk Gently's Holistic Detective Agency,83,Douglas Adams,3.97,https://images.gr-assets.com/books/1404697381m/365.jpg,https://images.gr-assets.com/books/1404697381s/365.jpg
1049,"Elantris (Elantris, #1)",Elantris,60,Brandon Sanderson,4.17,https://images.gr-assets.com/books/1475740953m/68427.jpg,https://images.gr-assets.com/books/1475740953s/68427.jpg
1051,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),One Thousand White Women: The Journals of May Dodd,35,Jim Fergus,3.88,https://images.gr-assets.com/books/1389821957m/33512.jpg,https://images.gr-assets.com/books/1389821957s/33512.jpg
1053,"Song of Susannah (The Dark Tower, #6)",Song of Susannah,12,"Stephen King, Darrel Anderson",3.98,https://images.gr-assets.com/books/1372296326m/5093.jpg,https://images.gr-assets.com/books/1372296326s/5093.jpg
1054,"Reached (Matched, #3)",Reached,51,Ally Condie,3.56,https://images.gr-assets.com/books/1330717582m/13125947.jpg,https://images.gr-assets.com/books/1330717582s/13125947.jpg
1055,Midnight's Children,Midnight's Children,152,Salman Rushdie,3.99,https://images.gr-assets.com/books/1371063511m/14836.jpg,https://images.gr-assets.com/books/1371063511s/14836.jpg
1057,The Testament,The Testament,114,John Grisham,3.83,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg
1061,The Witch of Blackbird Pond,The Witch of Blackbird Pond,60,Elizabeth George Speare,3.97,https://images.gr-assets.com/books/1345499790m/703292.jpg,https://images.gr-assets.com/books/1345499790s/703292.jpg
1065,"Career of Evil (Cormoran Strike, #3)",Career of Evil,83,"Robert Galbraith, J.K. Rowling",4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1067,"Four to Score (Stephanie Plum, #4)",Four to Score ,59,Janet Evanovich,4.17,https://images.gr-assets.com/books/1311983211m/6422.jpg,https://images.gr-assets.com/books/1311983211s/6422.jpg
1073,Vanity Fair,Vanity Fair: A Novel Without a Hero,650,"William Makepeace Thackeray, John Carey",3.76,https://images.gr-assets.com/books/1344386439m/5797.jpg,https://images.gr-assets.com/books/1344386439s/5797.jpg
1074,The Sirens of Titan,The Sirens of Titan,102,Kurt Vonnegut Jr.,4.16,https://images.gr-assets.com/books/1419363185m/4982.jpg,https://images.gr-assets.com/books/1419363185s/4982.jpg
1075,Dolores Claiborne,Dolores Claiborne,146,"Stephen King, Dominique Dill",3.81,https://images.gr-assets.com/books/1394213480m/10625.jpg,https://images.gr-assets.com/books/1394213480s/10625.jpg
1076,The Nest,The Nest,46,Cynthia D'Aprix Sweeney,3.45,https://images.gr-assets.com/books/1461354827m/25781157.jpg,https://images.gr-assets.com/books/1461354827s/25781157.jpg
1084,To the Lighthouse,To The Lighthouse ,465,Virginia Woolf,3.76,https://images.gr-assets.com/books/1346239665m/59716.jpg,https://images.gr-assets.com/books/1346239665s/59716.jpg
1086,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Guilty Pleasures,74,Laurell K. Hamilton,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1088,Far from the Madding Crowd,Far from the Madding Crowd,789,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",3.92,https://images.gr-assets.com/books/1388279695m/31463.jpg,https://images.gr-assets.com/books/1388279695s/31463.jpg
1089,"Equal Rites (Discworld, #3; Witches #1)",Equal Rites,115,Terry Pratchett,4.0,https://images.gr-assets.com/books/1407706800m/34507.jpg,https://images.gr-assets.com/books/1407706800s/34507.jpg
1094,My Ántonia,My Ántonia,501,Willa Cather,3.76,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1096,America (The Book): A Citizen's Guide to Democracy Inaction,America (The Book): A Citizen's Guide to Democracy Inaction,20,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1105,Dune Messiah (Dune Chronicles #2),Dune Messiah ,140,Frank Herbert,3.86,https://images.gr-assets.com/books/1392528394m/106.jpg,https://images.gr-assets.com/books/1392528394s/106.jpg
1108,The Complete Fairy Tales,Eventyr og historier,521,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",4.28,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1112,"Anne of the Island (Anne of Green Gables, #3)",Anne of the Island,5,L.M. Montgomery,4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1117,"The Lost World (Jurassic Park, #2)",The Lost World,121,Michael Crichton,3.72,https://images.gr-assets.com/books/1386864575m/8650.jpg,https://images.gr-assets.com/books/1386864575s/8650.jpg
1119,"A Crown of Swords (Wheel of Time, #7)",A Crown of Swords,56,Robert Jordan,4.0,https://images.gr-assets.com/books/1358542379m/13890.jpg,https://images.gr-assets.com/books/1358542379s/13890.jpg
1120,Aesop's Fables,Aesopica,942,"Aesop, Laura Harris, Laura Gibbs",4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1123,Skeleton Crew,Skeleton Crew,2,Stephen King,3.93,https://images.gr-assets.com/books/1271861632m/13440.jpg,https://images.gr-assets.com/books/1271861632s/13440.jpg
1127,"Summer Knight (The Dresden Files, #4)",Summer Knight,46,Jim Butcher,4.3,https://images.gr-assets.com/books/1345557469m/91478.jpg,https://images.gr-assets.com/books/1345557469s/91478.jpg
1128,"Dragonflight (Dragonriders of Pern, #1)",Dragonflight,99,"Anne McCaffrey, Teodor Panasiński",4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1131,"Chocolat (Chocolat, #1)",Chocolat,143,Joanne Harris,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1133,The English Patient,The English Patient,58,Michael Ondaatje,3.88,https://images.gr-assets.com/books/1320527907m/11713.jpg,https://images.gr-assets.com/books/1320527907s/11713.jpg
1135,Dubliners,Dubliners,1101,"James Joyce, Jeri Johnson",3.85,https://images.gr-assets.com/books/1334138184m/11012.jpg,https://images.gr-assets.com/books/1334138184s/11012.jpg
1136,Let the Great World Spin,Let the Great World Spin,74,Colum McCann,3.93,https://images.gr-assets.com/books/1474988022m/5941033.jpg,https://images.gr-assets.com/books/1474988022s/5941033.jpg
1139,The Tommyknockers,The Tommyknockers,109,Stephen King,3.48,https://images.gr-assets.com/books/1394210331m/17660.jpg,https://images.gr-assets.com/books/1394210331s/17660.jpg
1142,Cryptonomicon,Cryptonomicon,3,Neal Stephenson,4.25,https://images.gr-assets.com/books/1327931476m/816.jpg,https://images.gr-assets.com/books/1327931476s/816.jpg
1144,Prodigal Summer,Prodigal Summer,51,Barbara Kingsolver,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1145,We Were the Mulvaneys,We Were the Mulvaneys,52,Joyce Carol Oates,3.7,https://images.gr-assets.com/books/1309282868m/5204.jpg,https://images.gr-assets.com/books/1309282868s/5204.jpg
1151,"Hot Six (Stephanie Plum, #6)",Hot Six,51,Janet Evanovich,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1155,"The Amulet of Samarkand (Bartimaeus, #1)",The Amulet of Samarkand,99,Jonathan Stroud,3.99,https://images.gr-assets.com/books/1327877926m/334123.jpg,https://images.gr-assets.com/books/1327877926s/334123.jpg
1158,Exodus,Exodus,79,Leon Uris,4.33,https://images.gr-assets.com/books/1359742531m/42697.jpg,https://images.gr-assets.com/books/1359742531s/42697.jpg
1159,Stones from the River,Stones from the River,30,Ursula Hegi,4.07,https://images.gr-assets.com/books/1366513909m/77163.jpg,https://images.gr-assets.com/books/1366513909s/77163.jpg
1161,Cannery Row,Cannery Row ,155,John Steinbeck,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1167,The Divine Comedy,La Divina Commedia,1579,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",4.06,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1176,Mystic River,Mystic River,97,Dennis Lehane,4.19,https://images.gr-assets.com/books/1407109549m/21671.jpg,https://images.gr-assets.com/books/1407109549s/21671.jpg
1178,The Prince and the Pauper,The Prince and the Pauper,927,"Mark Twain, Everett H. Emerson",3.84,https://images.gr-assets.com/books/1376406798m/62446.jpg,https://images.gr-assets.com/books/1376406798s/62446.jpg
1181,"High Five (Stephanie Plum, #5)",High Five,54,Janet Evanovich,4.17,https://images.gr-assets.com/books/1270849101m/6423.jpg,https://images.gr-assets.com/books/1270849101s/6423.jpg
1184,Tender Is the Night,Tender Is the Night,406,F. Scott Fitzgerald,3.83,https://images.gr-assets.com/books/1438797669m/46164.jpg,https://images.gr-assets.com/books/1438797669s/46164.jpg
1185,Cold Sassy Tree,Cold Sassy Tree,46,Olive Ann Burns,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1186,The Glass Menagerie,The Glass Menagerie,70,Tennessee Williams,3.67,https://images.gr-assets.com/books/1391591003m/92517.jpg,https://images.gr-assets.com/books/1391591003s/92517.jpg
1195,The Round House,The Round House,43,Louise Erdrich,3.91,https://images.gr-assets.com/books/1352999408m/13602426.jpg,https://images.gr-assets.com/books/1352999408s/13602426.jpg
1196,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",A Wind in the Door,66,Madeleine L'Engle,4.07,https://images.gr-assets.com/books/1327464177m/18130.jpg,https://images.gr-assets.com/books/1327464177s/18130.jpg
1200,"The Alloy of Law (Mistborn, #4)",The Alloy of Law,45,Brandon Sanderson,4.2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
